"ID","Sex","Twin","Horn","BirthYear","BirthWt","DaysSinceBirth","MumID","MumAge","PopSize","IGF1","PlateNumber","ELISARunDate","StorageTime","CapHour_Tertiles","Weight","ForeLeg","HornLen","BredAsAYearling","Survival"
12911,1,0,3,2022,1.649999976,122,9165,9,510,448.53794655,12,"10/3/2024",1,"Morning",10.55,102,98,0,1
13004,1,0,2,2022,2.710000038,108,11953,3,510,387.43079595,12,"10/3/2024",1,"Morning",12.1,105,NA,0,1
12979,2,0,3,2022,2.339999914,111,11589,4,510,475.04572575,12,"10/3/2024",1,"Afternoon",12.8,110,148,0,0
13010,1,1,1,2022,2.109999895,103,11620,4,510,406.3454886,12,"10/3/2024",1,"Afternoon",10.05,103,NA,0,1
11534,2,0,3,2018,1.580000043,113,9822,4,378,735.0023525,13,"10/3/2024",5,"Evening",12.35,102,117,0,0
11555,1,0,2,2018,1.679999948,111,10255,3,378,630.26372045,13,"10/3/2024",5,NA,11.55,99,NA,1,1
11541,1,0,1,2018,1.970000029,112,9216,5,378,576.4066388,13,"10/3/2024",5,"Evening",12.15,103,4,1,1
11625,2,0,3,2018,2.430000067,102,9075,5,378,541.08482495,13,"10/3/2024",5,NA,12.85,109,102,0,0
11800,2,0,3,2018,NA,123,8486,7,378,586.89574105,13,"10/3/2024",5,"Morning",NA,110,173,1,0
11595,2,0,3,2018,1.860000014,107,8758,6,378,609.9352961,13,"10/3/2024",5,NA,10.95,99,62,0,1
11571,1,0,1,2018,1.980000019,110,8780,6,378,463.9270766,13,"10/3/2024",5,"Evening",13.8,113,1,1,1
11809,1,0,1,2018,NA,128,8766,6,378,415.2192454,13,"10/3/2024",5,"Morning",14.4,117,2,1,1
11532,2,0,3,2018,2.279999971,113,8721,6,378,651.7169202,13,"10/3/2024",5,"Afternoon",15.95,115,121,0,1
11602,2,0,3,2018,2.720000029,106,7486,8,378,678.65144455,13,"10/3/2024",5,NA,16.35,121,96,0,1
11589,1,0,3,2018,2.5,107,10438,3,378,625.7905663,13,"10/3/2024",5,"Evening",15.5,113,25,1,1
11803,1,0,2,2018,NA,123,9759,4,378,1075.736213,13,"10/3/2024",5,"Morning",NA,95,NA,0,1
11583,1,0,2,2018,1.940000057,117,9833,4,378,495.060222,13,"10/3/2024",5,"Morning",13,108,NA,1,0
11594,1,0,3,2018,2.019999981,110,6945,10,378,550.02895895,13,"10/3/2024",5,"Afternoon",13.05,113,75,1,1
11616,1,0,2,2018,2.119999886,104,6943,10,378,452.5719732,13,"10/3/2024",5,NA,11.6,107,NA,0,0
11508,1,1,2,2018,1.5,121,9246,5,378,499.597697,13,"10/3/2024",5,NA,12.65,108,NA,1,1
11519,2,0,3,2018,2,124,9093,5,378,481.29569235,13,"10/3/2024",5,"Morning",11.85,107,107,0,1
11586,2,0,3,2018,1.820000052,112,11075,3,378,514.6861325,13,"10/3/2024",5,"Afternoon",11.3,106,111,0,0
11599,1,1,2,2018,1.74000001,108,8811,6,378,626.5294669,13,"10/3/2024",5,"Evening",10.35,103,NA,1,0
12472,2,0,3,2020,NA,129,-3110,NA,502,535.0248785,13,"10/3/2024",3,"Afternoon",15.4,109,141,0,1
12401,1,0,2,2020,NA,127,11812,2,502,525.25520335,13,"10/3/2024",3,"Afternoon",11.25,110,NA,0,0
12402,1,0,1,2020,NA,127,11806,7,502,601.87406815,13,"10/3/2024",3,"Morning",15.2,114,1,0,1
12397,1,1,1,2020,NA,122,10438,5,502,774.07809165,13,"10/3/2024",3,"Morning",13.25,109,NA,0,1
12475,2,0,3,2020,NA,129,12481,NA,502,521.50018515,13,"10/3/2024",3,"Afternoon",15.75,104,192,NA,1
12300,2,0,3,2020,2.700000048,118,9822,6,502,476.86168735,13,"10/3/2024",3,"Afternoon",13.8,109,121,0,1
12504,2,0,1,2020,NA,129,10613,4,502,632.4498878,13,"10/3/2024",3,"Morning",14.45,114,33,0,0
12436,1,1,2,2020,NA,117,8780,8,502,746.09220575,13,"10/3/2024",3,"Afternoon",11.4,114,NA,1,0
12410,1,0,2,2020,NA,122,11571,2,502,356.8457421,13,"10/3/2024",3,"Morning",8.1,106,NA,0,0
12473,2,0,3,2020,NA,129,12479,NA,502,559.89026505,13,"10/3/2024",3,"Afternoon",15.85,112,172,0,1
12361,1,1,2,2020,NA,129,9246,7,502,569.62170305,13,"10/3/2024",3,"Morning",10.8,106,NA,0,0
12461,2,0,3,2020,NA,128,12467,NA,502,516.21881385,13,"10/3/2024",3,"Morning",13.9,103,160,0,1
12466,2,0,3,2020,NA,128,12469,6,502,790.36989605,13,"10/3/2024",3,"Afternoon",18.95,121,194,0,1
12328,2,1,3,2020,2.50999999,107,8751,8,502,489.75606525,13,"10/3/2024",3,"Afternoon",10.15,105,110,0,1
12415,2,0,3,2020,NA,125,11575,2,502,442.67800255,13,"10/3/2024",3,"Afternoon",11.25,105,117,0,1
12380,1,0,3,2020,NA,128,11805,NA,502,691.29458045,13,"10/3/2024",3,"Morning",13,113,70,1,1
12326,1,1,1,2020,2.279999971,108,10594,4,502,376.86607395,13,"10/3/2024",3,"Afternoon",9.5,102,NA,1,1
12368,2,0,3,2020,NA,129,10633,4,502,734.18295555,13,"10/3/2024",3,"Morning",16.5,116,102,1,1
12405,1,0,2,2020,NA,126,7587,10,502,435.82614545,13,"10/3/2024",3,"Afternoon",12.6,109,NA,1,0
13039,2,1,3,2022,1.700000048,110,11542,4,510,332.7287583,14,"10/3/2024",1,"Afternoon",9.4,97,74,0,0
13031,1,0,2,2022,2.390000105,106,11604,4,510,355.04889045,14,"10/3/2024",1,"Morning",12.4,111,NA,0,1
12970,2,0,1,2022,2.049999952,111,11562,4,510,477.4058557,14,"10/3/2024",1,"Morning",12.85,106,41,0,0
12917,1,0,1,2022,1.340000033,123,12380,2,510,202.990874,14,"10/3/2024",1,"Afternoon",7.55,92,17,0,0
12974,2,0,3,2022,2.400000095,117,12010,3,510,432.42672135,14,"10/3/2024",1,"Afternoon",12.9,111,126,NA,0
13002,2,0,1,2022,2.910000086,117,11122,5,510,432.0641392,14,"10/3/2024",1,"Morning",14.15,117,15,0,0
13240,2,0,1,2022,NA,122,12411,2,510,526.3105358,14,"10/3/2024",1,"Morning",8.55,107,22,0,0
12907,2,0,3,2022,2.00999999,124,11561,4,510,411.009202,14,"10/3/2024",1,"Morning",14.3,108,141,0,1
12936,2,0,3,2022,2.029999971,114,10518,6,510,393.7307599,14,"10/3/2024",1,"Morning",12.8,110,151,0,1
13027,2,0,3,2022,2.5,106,11799,4,510,417.91479985,14,"10/3/2024",1,"Morning",12.6,110,153,0,0
12940,1,0,2,2022,2.220000029,116,10575,6,510,349.60485995,14,"10/3/2024",1,"Morning",12.5,110,NA,1,1
12929,2,0,3,2022,2.299999952,121,9843,8,510,195.7049699,14,"10/3/2024",1,"Evening",8.8,99,101,0,0
12960,2,0,3,2022,1.480000019,114,11851,3,510,278.2096622,14,"10/3/2024",1,"Morning",10.4,100,134,0,0
13251,2,0,3,2022,NA,128,13256,2,510,371.6030115,14,"10/3/2024",1,"Morning",6.7,97,66,0,1
13249,1,0,2,2022,NA,128,-3133,NA,510,204.8896861,14,"10/3/2024",1,"Morning",7.65,93,NA,0,0
13239,1,0,1,2022,NA,122,13243,2,510,219.59016825,14,"10/3/2024",1,"Morning",9.1,97,NA,0,1
12997,1,0,2,2022,1.649999976,111,11581,4,510,325.4642359,14,"10/3/2024",1,"Morning",11.5,105,NA,0,1
13218,2,0,3,2022,NA,91,9023,9,510,485.82658235,14,"10/3/2024",1,"Morning",10.25,106,131,0,0
12934,1,0,2,2022,2.619999886,114,11618,4,510,363.3601913,14,"10/3/2024",1,"Morning",13.05,114,NA,0,1
12985,1,0,2,2022,2.470000029,112,10255,7,510,449.21289315,14,"10/3/2024",1,"Morning",12.15,110,NA,0,1
11592,2,0,3,2018,2.279999971,112,8258,7,378,481.4804016,14,"10/3/2024",5,"Afternoon",15,113,196,1,1
11533,2,0,3,2018,1.950000048,113,8744,6,378,342.4772297,14,"10/3/2024",5,NA,10.7,97,109,0,0
11535,1,0,2,2018,1.620000005,113,10220,3,378,442.7539602,14,"10/3/2024",5,"Evening",10.95,104,NA,1,0
11603,1,0,1,2018,2.74000001,115,9016,5,378,308.0835859,14,"10/3/2024",5,"Morning",14.95,114,1,1,1
11561,1,0,1,2018,1.940000057,110,9060,5,378,448.1279862,14,"10/3/2024",5,NA,13.6,111,NA,1,1
11577,1,0,1,2018,2.579999924,109,8510,7,378,447.7075404,14,"10/3/2024",5,"Evening",15.65,114,15,1,1
11514,2,0,3,2018,2.549999952,111,11076,NA,378,386.1159149,14,"10/3/2024",5,"Morning",12.45,110,88,0,0
11624,1,0,1,2018,2.609999895,104,7542,8,378,438.11458715,14,"10/3/2024",5,"Evening",12.5,111,4,1,0
11537,2,1,3,2018,1.850000024,113,7205,9,378,609.4759248,14,"10/3/2024",5,"Evening",11.9,106,143,1,1
11568,1,0,3,2018,2.369999886,114,10347,3,378,437.71354125,14,"10/3/2024",5,"Morning",11.85,111,85,1,1
11518,2,0,3,2018,2.099999905,115,6837,10,378,468.42962955,14,"10/3/2024",5,"Evening",14,111,86,0,0
11580,1,0,2,2018,1.320000052,108,7142,9,378,555.03483715,14,"10/3/2024",5,NA,12.25,105,NA,1,1
11623,2,0,3,2018,2.069999933,104,7574,8,378,505.00642145,14,"10/3/2024",5,"Evening",10.7,108,115,0,1
11552,2,0,3,2018,2.319999933,112,8751,6,378,551.85448305,14,"10/3/2024",5,"Evening",13.8,113,120,0,NA
11618,1,0,1,2018,2.640000105,104,9074,5,378,502.2965612,14,"10/3/2024",5,NA,13.35,109,NA,0,1
11801,2,0,3,2018,NA,123,11806,5,378,597.20137905,14,"10/3/2024",5,"Morning",15.2,113,167,0,1
11576,1,1,1,2018,1.379999995,113,11389,NA,378,364.51083125,14,"10/3/2024",5,"Morning",8.2,98,3,0,1
11621,1,0,1,2018,2.099999905,108,11390,NA,378,352.9595223,14,"10/3/2024",5,"Morning",13.15,111,1,0,1
11812,1,0,2,2018,NA,123,9817,4,378,636.4693364,14,"10/3/2024",5,"Morning",11.4,107,NA,1,1
12303,2,1,3,2020,1.960000038,121,8729,8,502,434.5176724,15,"11/3/2024",3,"Afternoon",14.2,111,113,0,0
12330,1,0,2,2020,3.950000048,106,11620,2,502,566.99667355,15,"11/3/2024",3,"Afternoon",11.6,110,NA,1,1
12471,2,0,3,2020,NA,129,12476,NA,502,417.6201565,15,"11/3/2024",3,"Afternoon",15.9,111,160,NA,1
12463,1,0,3,2020,NA,128,12468,8,502,381.1505036,15,"11/3/2024",3,"Afternoon",13.25,104,117,0,1
12427,2,0,3,2020,NA,123,10549,4,502,478.6191387,15,"11/3/2024",3,"Afternoon",16.95,113,165,0,1
12325,1,1,1,2020,2.309999943,108,10594,4,502,316.10632045,15,"11/3/2024",3,"Afternoon",9.1,99,2,0,1
12311,1,0,1,2020,2.859999895,115,10220,5,502,379.0100083,15,"11/3/2024",3,"Afternoon",12.45,115,1,1,1
12394,1,0,2,2020,NA,122,10180,5,502,412.555176,15,"11/3/2024",3,"Afternoon",11.8,106,NA,1,0
12319,2,0,3,2020,4.050000191,109,10527,4,502,545.3436824,15,"11/3/2024",3,"Afternoon",18,120,202,0,0
12474,2,0,3,2020,NA,129,12480,NA,502,556.06089885,15,"11/3/2024",3,"Afternoon",14.25,111,170,NA,NA
12356,2,0,3,2020,NA,130,11202,3,502,361.98680845,15,"11/3/2024",3,"Morning",14.8,112,140,0,1
12499,1,1,1,2020,NA,131,9769,6,502,426.0713186,15,"11/3/2024",3,"Afternoon",13.7,107,2,0,1
12329,2,1,3,2020,2.529999971,107,8751,8,502,443.3628723,15,"11/3/2024",3,"Afternoon",10.15,106,87,0,1
12339,1,0,1,2020,NA,133,10443,5,502,211.05907705,15,"11/3/2024",3,"Afternoon",13.5,113,NA,0,1
12411,1,0,2,2020,NA,127,9060,7,502,370.93403695,15,"11/3/2024",3,"Evening",16,114,NA,0,1
12334,1,0,3,2020,NA,135,11804,3,502,281.0968747,15,"11/3/2024",3,"Afternoon",10.05,98,80,0,1
12321,2,1,3,2020,3.049999952,108,9827,6,502,398.57504385,15,"11/3/2024",3,"Afternoon",14.3,111,91,0,0
12355,1,0,2,2020,NA,130,10347,5,502,379.01677145,15,"11/3/2024",3,"Morning",14.45,113,NA,1,0
12352,2,0,3,2020,NA,130,11076,NA,502,334.6022823,15,"11/3/2024",3,"Morning",10.4,103,94,0,0
12332,2,0,3,2020,NA,140,9759,6,502,510.81072685,15,"11/3/2024",3,"Morning",14.7,106,117,0,0
12966,1,0,1,2022,2.049999952,113,11571,4,510,379.45706605,15,"11/3/2024",1,"Morning",12,110,NA,1,0
13017,2,0,3,2022,1.789999962,109,11631,4,510,325.1329495,15,"11/3/2024",1,"Morning",8.85,100,140,0,0
12987,2,1,3,2022,1.190000057,115,11597,4,510,55.53041503,15,"11/3/2024",1,"Afternoon",5.55,82,42,0,0
12977,2,0,3,2022,1.840000033,117,11949,3,510,364.1212186,15,"11/3/2024",1,"Afternoon",8.6,100,78,NA,1
13217,1,0,1,2022,NA,99,9812,8,510,379.0337978,15,"11/3/2024",1,"Morning",11.25,105,2,1,1
13242,1,0,1,2022,NA,122,-3129,NA,510,348.72719025,15,"11/3/2024",1,"Afternoon",15.1,102,6,0,1
12998,1,1,3,2022,1.710000038,115,12866,5,510,459.3579344,15,"11/3/2024",1,"Afternoon",12.25,107,90,0,0
12965,1,0,2,2022,2.349999905,112,8730,10,510,278.06764345,15,"11/3/2024",1,"Morning",8.75,101,NA,0,0
12921,1,0,2,2022,2,116,11915,3,510,443.3686386,15,"11/3/2024",1,"Afternoon",12,107,NA,1,1
13034,1,0,2,2022,2.299999952,104,12457,3,510,452.20389625,15,"11/3/2024",1,"Morning",9.95,104,NA,0,1
13033,1,0,2,2022,2.029999971,106,10293,7,510,133.0423485,15,"11/3/2024",1,"Morning",5.3,90,NA,0,0
13058,1,0,1,2022,3.650000095,109,8712,10,510,470.26721835,15,"11/3/2024",1,"Morning",11.65,107,2,0,0
12945,1,0,3,2022,1.620000005,115,11856,3,510,416.36084895,15,"11/3/2024",1,"Morning",10.2,103,74,0,0
13007,2,0,3,2022,2.869999886,110,9841,8,510,403.21296875,15,"11/3/2024",1,"Morning",15.45,115,145,0,1
12951,2,1,3,2022,1.779999971,113,10567,6,510,581.90387635,15,"11/3/2024",1,"Afternoon",11.55,107,57,0,1
13018,1,0,2,2022,1.820000052,107,11974,3,510,372.2213448,15,"11/3/2024",1,"Afternoon",10.6,107,NA,1,1
13247,2,0,1,2022,NA,126,12599,1,510,327.30250775,15,"11/3/2024",1,"Evening",6.8,95,24,0,0
13216,1,0,1,2022,NA,93,10628,6,510,409.5899723,15,"11/3/2024",1,"Afternoon",10.3,103,5,0,0
12959,2,0,3,2022,2.339999914,118,11523,4,510,553.3086728,15,"11/3/2024",1,"Evening",12.5,114,107,0,0
11587,2,0,1,2018,2.619999886,112,7587,8,378,459.4535802,16,"11/3/2024",5,"Morning",14.05,114,NA,0,1
11572,2,0,3,2018,1.480000019,111,8794,6,378,610.14701675,16,"11/3/2024",5,"Afternoon",13.8,111,101,0,1
11581,1,0,1,2018,2.319999933,110,8790,6,378,528.94950205,16,"11/3/2024",5,"Afternoon",14,116,NA,0,1
11575,1,1,1,2018,1.299999952,113,11389,NA,378,511.3403887,16,"11/3/2024",5,"Morning",9,97,1,0,1
11565,2,0,3,2018,1.389999986,110,7560,8,378,619.55251325,16,"11/3/2024",5,"Evening",11.5,103,100,0,0
11604,1,0,2,2018,2.069999933,108,8327,7,378,438.0308142,16,"11/3/2024",5,"Afternoon",12.2,108,NA,1,1
11554,2,0,3,2018,1.950000048,111,6583,11,378,340.4187692,16,"11/3/2024",5,NA,10.7,104,101,0,0
11563,2,0,3,2018,1.629999995,110,10443,3,378,416.55430575,16,"11/3/2024",5,NA,11.45,101,91,0,1
11798,2,0,3,2018,NA,119,7454,8,378,501.07709265,16,"11/3/2024",5,"Evening",15.25,113,93,0,1
11536,2,0,3,2018,2.25999999,113,9207,5,378,624.22546775,16,"11/3/2024",5,NA,15.1,116,99,0,NA
11611,2,1,3,2018,2.089999914,105,9805,4,378,449.6281158,16,"11/3/2024",5,"Evening",8.75,99,82,NA,NA
11617,2,1,3,2018,1.710000038,105,10448,NA,378,601.22497435,16,"11/3/2024",5,NA,13.8,109,123,0,0
11510,2,0,3,2018,2.200000048,122,8714,6,378,300.9488947,16,"11/3/2024",5,"Morning",11.4,105,67,0,1
11562,1,0,1,2018,1.74000001,110,10293,3,378,403.21868785,16,"11/3/2024",5,NA,8.8,97,1,0,1
11596,2,1,1,2018,1.320000052,116,8506,7,378,444.7042721,16,"11/3/2024",5,"Morning",11.95,106,27,0,1
11799,1,0,3,2018,NA,121,7157,9,378,576.93509595,16,"11/3/2024",5,"Afternoon",13.3,114,96,1,1
11585,2,0,3,2018,1.649999976,108,10575,2,378,467.19701965,16,"11/3/2024",5,NA,11.4,106,72,0,1
11619,1,0,1,2018,1.480000019,108,11386,2,378,318.86469165,16,"11/3/2024",5,"Morning",9.45,96,NA,0,1
11590,1,0,3,2018,2.049999952,107,9827,4,378,491.9431919,16,"11/3/2024",5,"Evening",12,109,102,1,0
11620,1,0,1,2018,2.529999971,97,8730,6,378,595.04501715,16,"11/3/2024",5,"Evening",12.15,112,NA,1,1
11512,1,0,1,2018,2,125,9843,4,378,386.46166425,16,"11/3/2024",5,"Morning",13.15,104,NA,1,1
10437,1,0,2,2015,NA,94,6406,9,513,492.2298149,16,"11/3/2024",8,NA,11.8,NA,NA,0,0
10320,1,0,2,2015,2.349999905,98,7542,5,513,378.02631475,16,"11/3/2024",8,"Evening",11.15,109,NA,0,0
10273,1,1,2,2015,1.409999967,103,6827,7,513,327.120963,16,"11/3/2024",8,"Afternoon",5.9,89,NA,0,0
10301,1,0,2,2015,2.099999905,98,6679,8,513,593.0148515,16,"11/3/2024",8,"Afternoon",10.45,105,NA,0,NA
10292,1,0,2,2015,2.339999914,99,6929,7,513,546.88873745,16,"11/3/2024",8,"Evening",11.2,109,NA,0,0
10184,2,0,3,2015,2.74000001,110,7109,6,513,631.9972631,16,"11/3/2024",8,"Afternoon",17.05,113,187,0,0
10231,1,0,1,2015,1.700000048,103,8758,3,513,414.09622905,16,"11/3/2024",8,"Afternoon",10.2,100,2,0,1
10308,1,1,1,2015,1.75,98,6945,7,513,194.1232348,16,"11/3/2024",8,"Afternoon",7.3,101,1,0,0
10290,2,0,3,2015,2.299999952,102,6851,7,513,575.3623763,16,"11/3/2024",8,"Afternoon",14.15,110,155,0,0
10439,2,0,NA,2015,4.449999809,0,6990,7,513,783.72970145,16,"11/3/2024",8,NA,4.45,NA,NA,0,NA
12422,2,1,3,2020,NA,123,9086,7,502,427.67268895,16,"11/3/2024",3,NA,10.65,105,147,0,0
12398,1,1,1,2020,NA,122,10438,5,502,470.81408995,16,"11/3/2024",3,"Morning",12.55,110,NA,1,1
12340,1,0,3,2020,NA,132,11568,2,502,380.12306595,16,"11/3/2024",3,"Morning",12.25,111,96,0,1
12331,2,1,3,2020,2.670000076,106,7542,10,502,433.57712865,16,"11/3/2024",3,"Afternoon",10.8,106,61,0,0
12373,2,0,3,2020,NA,128,9817,6,502,540.13081265,16,"11/3/2024",3,"Morning",15.7,111,121,0,1
12385,1,0,1,2020,NA,128,11508,2,502,372.51108565,16,"11/3/2024",3,"Evening",11.5,104,NA,1,0
12491,2,0,3,2020,NA,129,11389,NA,502,524.9687754,16,"11/3/2024",3,"Morning",14.3,114,169,0,NA
12413,2,0,3,2020,NA,126,11390,NA,502,511.3420952,16,"11/3/2024",3,"Morning",12.65,111,94,0,1
13234,2,0,1,2022,NA,33,10594,6,510,819.53606405,17,"11/3/2024",1,"Morning",7.2,103,13,0,1
13011,2,0,3,2022,1.799999952,108,11992,3,510,141.28958055,17,"11/3/2024",1,"Morning",7.05,95,56,0,0
13009,2,0,3,2022,2.789999962,114,10443,7,510,381.4593949,17,"11/3/2024",1,"Evening",12.65,106,125,0,1
13026,1,0,1,2022,2.220000029,108,12024,3,510,374.3999885,17,"11/3/2024",1,"Morning",11.1,109,1,0,1
12986,1,0,3,2022,2.039999962,108,11594,4,510,336.63813975,17,"11/3/2024",1,"Morning",10.75,108,66,0,0
12963,2,0,3,2022,2.599999905,118,11239,5,510,529.2225111,17,"11/3/2024",1,"Afternoon",15.35,110,184,0,0
12913,2,0,3,2022,2.390000105,125,11819,5,510,502.84340175,17,"11/3/2024",1,"Evening",16.7,115,133,0,0
12926,1,0,2,2022,1.820000052,122,11191,5,510,237.0503497,17,"11/3/2024",1,"Afternoon",11.05,106,NA,1,0
12930,2,0,3,2022,2.430000067,123,11516,4,510,456.7898743,17,"11/3/2024",1,"Morning",15.9,115,52,0,0
13021,2,0,3,2022,2.289999962,108,11989,3,510,323.236083,17,"11/3/2024",1,"Morning",11.05,105,103,0,0
12939,1,0,3,2022,1.470000029,120,11076,NA,510,237.0388231,17,"11/3/2024",1,"Evening",6.9,96,47,0,0
13047,2,0,3,2022,2.079999924,111,12295,2,510,284.0323368,17,"11/3/2024",1,"Morning",9,95,102,0,1
13040,2,1,3,2022,1.580000043,110,11542,4,510,220.0677018,17,"11/3/2024",1,"Afternoon",6.65,88,51,0,0
12918,2,0,3,2022,1.899999976,123,11803,4,510,481.7360617,17,"11/3/2024",1,"Evening",11.4,106,132,0,0
12967,1,0,1,2022,2.140000105,112,10220,7,510,338.1517592,17,"11/3/2024",1,"Afternoon",12.3,110,4,1,1
13049,2,0,3,2022,2.089999914,103,12307,2,510,258.74490235,17,"11/3/2024",1,"Morning",7.4,99,58,0,0
13246,1,0,1,2022,NA,126,8758,10,510,524.7050338,17,"11/3/2024",1,"Evening",10.1,101,1,0,0
13215,2,0,3,2022,NA,96,9795,8,510,221.2430554,17,"11/3/2024",1,"Morning",8.5,97,109,0,0
12975,1,1,2,2022,1.99000001,117,9805,8,510,474.1769424,17,"11/3/2024",1,"Afternoon",11.75,104,NA,0,1
12306,1,0,1,2020,3.599999905,116,8730,8,502,451.9557513,17,"11/3/2024",3,"Afternoon",13.2,107,1,1,1
12337,2,0,3,2020,NA,135,10632,4,502,442.60435475,17,"11/3/2024",3,"Morning",14.5,111,200,0,0
12390,1,0,2,2020,NA,127,11621,2,502,231.9956725,17,"11/3/2024",3,"Afternoon",7.8,95,NA,0,0
11545,1,0,2,2018,1.899999976,112,7133,9,378,305.14110605,17,"11/3/2024",5,NA,8.1,99,NA,0,1
11544,1,0,2,2018,1.399999976,112,10180,3,378,394.0680135,17,"11/3/2024",5,"Evening",9.4,97,NA,0,0
11797,2,0,3,2018,NA,119,10296,3,378,797.61805715,17,"11/3/2024",5,NA,11.5,109,91,0,1
11598,1,1,2,2018,1.179999948,108,8811,6,378,296.9957973,17,"11/3/2024",5,"Evening",7.4,95,NA,0,0
11810,1,0,1,2018,NA,119,10231,3,378,672.01303965,17,"11/3/2024",5,"Afternoon",11.2,110,2,1,1
11560,1,0,2,2018,1.940000057,115,10191,3,378,455.71691105,17,"11/3/2024",5,"Morning",13.35,109,NA,1,1
11628,1,0,1,2018,2.410000086,102,9784,4,378,581.8703785,17,"11/3/2024",5,NA,14.15,112,1,1,1
11564,1,0,3,2018,2.099999905,110,9023,5,378,650.3176917,17,"11/3/2024",5,"Evening",13.15,111,108,0,0
11578,2,1,3,2018,1.539999962,109,7576,8,378,530.2326019,17,"11/3/2024",5,"Evening",9.05,106,83,0,0
11605,1,0,2,2018,1.600000024,106,10243,3,378,231.37897145,17,"11/3/2024",5,NA,5.25,91,NA,0,0
11631,1,0,3,2018,1.799999952,99,9795,4,378,510.05799635,17,"11/3/2024",5,"Afternoon",9.15,98,78,0,1
11509,2,0,3,2018,1.879999995,120,8729,6,378,652.65463265,17,"11/3/2024",5,"Afternoon",13.25,110,85,0,1
11548,2,0,3,2018,2.140000105,121,8749,6,378,413.06238505,17,"11/3/2024",5,"Morning",12.75,108,134,0,0
11808,2,0,3,2018,NA,128,10632,2,378,421.78398315,17,"11/3/2024",5,"Morning",8.25,97,118,0,0
11566,2,0,3,2018,1.639999986,109,10237,3,378,467.2260301,17,"11/3/2024",5,NA,9.7,107,91,0,0
11608,2,0,3,2018,2.150000095,106,6969,10,378,576.5495085,17,"11/3/2024",5,"Evening",13.2,112,159,0,1
11606,1,0,3,2018,2.059999943,115,9029,5,378,432.97720805,17,"11/3/2024",5,"Morning",13.85,107,15,0,1
12923,2,1,1,2022,1.539999962,122,9257,9,510,500.0059093,18,"11/3/2024",1,"Afternoon",11.85,106,20,0,0
12954,2,0,3,2022,2.430000067,112,11810,4,510,394.9514589,18,"11/3/2024",1,"Morning",14,111,101,0,1
11597,1,0,3,2018,1.889999986,108,6990,10,378,399.41305535,18,"11/3/2024",5,NA,11.55,105,83,1,1
10073,2,0,3,2014,NA,100,6939,6,482,566.80996505,18,"11/3/2024",9,NA,13.4,104,104,1,NA
9901,1,0,1,2014,3.400000095,104,5597,11,482,344.6125437,18,"11/3/2024",9,"Morning",9.95,104,1,1,0
10076,2,0,3,2014,NA,70,9023,1,482,459.05947595,18,"11/3/2024",9,NA,6.6,85,39,0,0
9790,1,0,3,2014,2.269999981,119,6982,6,482,539.6616686,18,"11/3/2024",9,"Morning",16.3,112,116,0,1
9869,2,0,3,2014,2,114,7458,4,482,426.84500465,18,"11/3/2024",9,"Morning",15.8,116,92,0,0
9794,1,0,2,2014,2.799999952,111,8240,3,482,541.2975399,18,"11/3/2024",9,"Morning",14.05,113,NA,1,0
9787,1,0,2,2014,1.830000043,109,8730,2,482,389.25161965,18,"11/3/2024",9,"Morning",11.1,104,NA,1,0
9775,2,0,3,2014,2.400000095,120,7133,5,482,538.24370205,18,"11/3/2024",9,"Morning",18.65,117,80,1,1
10447,2,0,3,2015,NA,124,6688,8,513,547.7104583,18,"11/3/2024",8,"Afternoon",10.7,105,111,0,NA
10310,1,0,1,2015,2.549999952,108,7215,6,513,510.8505858,18,"11/3/2024",8,"Evening",12.4,107,1,0,0
10312,1,0,3,2015,2.839999914,106,7115,6,513,401.52753895,18,"11/3/2024",8,"Afternoon",13.9,112,71,0,NA
10435,1,0,1,2015,NA,101,7692,5,513,511.14327285,18,"11/3/2024",8,"Afternoon",14.6,115,NA,1,0
10207,2,0,3,2015,1.899999976,106,9207,2,513,379.3749669,18,"11/3/2024",8,"Afternoon",11.1,NA,62,0,NA
10354,2,0,3,2015,2.75,102,6962,7,513,485.39918925,18,"11/3/2024",8,"Afternoon",11.35,106,142,0,NA
10298,2,0,3,2015,3.299999952,99,8811,3,513,512.3706031,18,"11/3/2024",8,"Evening",13.35,118,131,0,NA
10302,2,0,3,2015,1.700000048,98,7043,7,513,583.20180215,18,"11/3/2024",8,"Afternoon",9.95,101,139,0,NA
10336,2,0,3,2015,1.850000024,105,9211,2,513,492.7605373,18,"11/3/2024",8,"Afternoon",7.05,98,44,0,NA
10233,2,0,3,2015,2.400000095,111,10449,NA,513,529.55970035,18,"11/3/2024",8,"Afternoon",12.05,110,135,0,0
10245,1,0,3,2015,1.980000019,101,7245,6,513,410.8778264,18,"11/3/2024",8,"Afternoon",10.55,104,78,0,0
10333,2,0,3,2015,2.400000095,97,8965,3,513,522.65746705,18,"11/3/2024",8,"Afternoon",11.4,110,64,0,NA
10340,1,0,3,2015,2.359999895,98,6663,8,513,472.08387785,18,"11/3/2024",8,"Evening",10.9,111,80,0,0
10274,1,1,2,2015,1.549999952,103,6827,7,513,331.01985415,18,"11/3/2024",8,"Afternoon",6.35,87,NA,0,0
10314,2,0,3,2015,2.619999886,98,7575,5,513,529.1298709,18,"11/3/2024",8,"Evening",14.9,114,113,0,0
